prikey,Key,User,Upload Time (GMT),Survey Name,Version,Complete,Survey Notes,Location Trigger,Instance Name,_start (GMT),_end (GMT),_device,site,plot,quadrat,host,phenologyhost1,phenologyhost2,phenologyhost3,light,gbh1,gbh2,gbh3,gbh4,gbh5,infest,biomass,phenologypar1,phenologypar2,phenologypar3,clump,poll,disp,foli
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Pterospermum canescens,1,0,0,6.6,8.5,9,15.5,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Memecylon umbellatum,1,0,0,12,7,8,12,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Barringtonia acutangala,1,0,0,20.8,25.5,25,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Walsura trifoliata,1,0,0,2.2,10.5,5,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Memecylon umbellatum,1,0,0,20.8,35,20,16,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Manilkara hexandra,1,0,1,20.3,15,13,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Cochlospermum religiosa,1,0,0,0.1,42.5,30,30.5,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Syzgium cumini,1,0,0,60.7,42,30,26,33,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Manilkara hexandra,1,1,1,75.8,20,17,15,15,12,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Khaya senegalensis,1,0,0,5,22,,,,,1,1,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Khaya senegalensis,1,0,0,5,22,,,,,1,1,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Cleistanthus collinus,1,1,0,9.8,15,14,20,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,4,1,1,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,4,1,1,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,3,1,1,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,3,1,1,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,3,1,1,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,2,1,0,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,3,1,0,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,3,1,0,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,3,1,1,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Acacia auriculiformis,1,0,1,40.1,58,,,,,1,3,1,1,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Ziziphus oenoplia,1,0,1,45,24,20,32,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Azadirachta indica,1,0,0,45,26,11,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Morinda coreia,1,0,0,16,44,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Memecylon umbellatum,1,0,0,19,6,5.5,6,6,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Walsura trifoliata,1,0,0,1.5,6,4,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Bridelia retusa,1,0,0,19,23,19,,,,1,2,1,0,1,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Bridelia retusa,1,0,1,23,42,,,,,1,4,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Bridelia retusa,1,0,1,23,42,,,,,1,4,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Bridelia retusa,1,0,1,23,42,,,,,1,4,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Bridelia retusa,1,0,1,23,42,,,,,1,3,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Bridelia retusa,1,0,1,23,42,,,,,1,1,0,0,0,2,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Madhuca longifolia,1,0,0,12,43,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Atalantia monophylla,1,0,0,57.7,19,35,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Walsura trifoliata,1,0,0,4.2,12.5,8,8.5,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Aegle marmelos,1,0,0,32.9,28,34,21,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Pterospermum canescens,1,0,0,1,17,13,11,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Bridelia retusa,1,0,1,19,24,18,,,,1,3,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Bridelia retusa,1,0,1,19,24,18,,,,1,1,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Butea monosperma,1,0,0,0.6,27,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Barringtonia acutangala,1,0,0,8.9,81,54,15.5,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Khaya senegalensis,1,0,0,9.1,47,,,,,1,2,0,0,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Khaya senegalensis,1,0,0,15,11.5,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Azadirachta indica,1,0,0,5,10.5,10,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Atalantia monophylla,1,0,0,12,6.5,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Flacourtia indica,1,0,0,5,21,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Flacourtia indica,1,0,0,6,21,8.5,9,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Ixora pavetta,1,1,0,19,24,18,21,12,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Morinda coreia,1,0,0,11.4,11,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Flacourtia indica,1,0,0,0.6,8,4,9,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Pterocarpus santalinus,1,0,0,21.5,34,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Ziziphus oenoplia,1,0,0,13.7,7,11,13,,,1,4,1,1,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Ziziphus oenoplia,1,0,0,13.7,7,11,13,,,1,3,1,1,0,1,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Albizia lebbeck,1,0,0,6.3,11,13,15.5,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Morinda coreia,1,0,0,1.1,10,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Pterocarpus marsupium,1,0,0,24.7,57,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Diospyros montana,1,0,0,14,8,8,8,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Ficus benghalensis,1,0,0,1,330,,,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Walsura trifoliata,1,0,0,0.2,14,6,7,10,11,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Cassia fistula,1,0,1,42.2,25,23,17,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Tectona grandis,1,0,0,14.3,32,25,17,10,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Pterocarpus santalinus,1,0,0,19.7,78,14,32,,,2,,,,,,,,
18,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 10 behind plot 8&9 Barringtonia,,,2018-01-26T04:30:07Z,2018-01-29T11:19:05Z,-2147483648,aranya,plot10,,Memecylon umbellatum,1,0,0,7.7,74,70,,,,2,,,,,,,,
19,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 11 adjacent to 10,,,2018-01-26T09:21:13Z,2018-01-29T11:19:11Z,-2147483648,aranya,plot11,,Bridelia retusa,1,0,1,49,42,38,,,,1,1,0,0,0,2,,,
19,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 11 adjacent to 10,,,2018-01-26T09:21:13Z,2018-01-29T11:19:11Z,-2147483648,aranya,plot11,,Bridelia retusa,1,0,1,49,42,38,,,,1,1,0,0,0,2,,,
19,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 11 adjacent to 10,,,2018-01-26T09:21:13Z,2018-01-29T11:19:11Z,-2147483648,aranya,plot11,,Bridelia retusa,1,0,1,49,42,38,,,,1,1,0,0,0,1,,,
19,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 11 adjacent to 10,,,2018-01-26T09:21:13Z,2018-01-29T11:19:11Z,-2147483648,aranya,plot11,,Bridelia retusa,1,0,1,49,42,38,,,,1,1,0,0,0,1,,,
19,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 11 adjacent to 10,,,2018-01-26T09:21:13Z,2018-01-29T11:19:11Z,-2147483648,aranya,plot11,,Bridelia retusa,1,0,1,49,42,38,,,,1,1,0,0,0,1,,,
19,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 11 adjacent to 10,,,2018-01-26T09:21:13Z,2018-01-29T11:19:11Z,-2147483648,aranya,plot11,,Acacia auriculiformis,1,0,1,28.9,18,,,,,2,,,,,,,,
19,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 11 adjacent to 10,,,2018-01-26T09:21:13Z,2018-01-29T11:19:11Z,-2147483648,aranya,plot11,,Acacia auriculiformis,1,0,0,32,10,15,15.5,,,1,3,1,1,0,2,,,
19,,preethi1433@gmail.com,2018-01-29T11:30:26Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 11 adjacent to 10,,,2018-01-26T09:21:13Z,2018-01-29T11:19:11Z,-2147483648,aranya,plot11,,Acacia auriculiformis,1,0,0,32,10,15,15.5,,,1,2,1,1,0,2,,,
